Acce X,Acce Y,Acce Z,Gyro X,Gyro Y,Gyro Z,Quat x,Quat y,Quat z,Quat w,Mag X,MagY,Mag Z
0.5327,-0.034,0.145,-0.1056,0.807,-0.04,-0.3585,0.5251,0.4922,0.5946,41.7709,7.1686,31.9351
0.3434,0.0137,0.1589,-0.1014,0.8038,-0.0314,-0.3597,0.5261,0.4916,0.5935,41.7709,7.1686,31.9351
0.1543,-0.0003,0.1487,-0.0971,0.8113,-0.024,-0.3609,0.5271,0.491,0.5924,42.4698,7.8674,31.9351
-0.0089,0.021,0.2338,-0.0939,0.8251,-0.0144,-0.362,0.5282,0.4903,0.5913,42.4698,7.8674,31.9351
-0.1019,0.0552,0.2566,-0.0896,0.8422,-0.008,-0.3631,0.5292,0.4897,0.5901,42.4698,7.8674,31.9351
-0.0648,0.0412,0.2781,-0.0843,0.8635,-0.008,-0.3643,0.5303,0.489,0.589,42.4698,7.8674,31.9351
0.0223,0.0685,0.245,-0.0822,0.8752,-0.0101,-0.3655,0.5315,0.4884,0.5878,41.0721,7.8674,33.9737
0.1265,0.0538,0.244,-0.0833,0.8763,-0.0144,-0.3666,0.5326,0.4877,0.5866,41.0721,7.8674,33.9737
0.1327,0.0865,0.2014,-0.0854,0.8784,-0.0186,-0.3678,0.5338,0.487,0.5854,41.0721,7.8674,33.9737
0.1106,0.0658,0.2779,-0.0854,0.8837,-0.025,-0.369,0.5349,0.4863,0.5841,41.0721,7.8674,33.9737
0.1122,0.0702,0.3282,-0.0822,0.8944,-0.0261,-0.3702,0.5361,0.4856,0.5829,41.0721,7.8674,33.9737
0.1985,0.0358,0.3276,-0.0801,0.9008,-0.0282,-0.3714,0.5373,0.4848,0.5817,41.0721,7.8674,33.9737
0.3859,0.0498,0.2945,-0.0801,0.8986,-0.0304,-0.3726,0.5384,0.4841,0.5805,41.0721,7.8674,33.9737
0.6366,0.0231,0.2657,-0.0833,0.8848,-0.0357,-0.3738,0.5396,0.4833,0.5793,41.0721,7.8674,33.9737
0.7745,0.0198,0.1697,-0.0854,0.8581,-0.0378,-0.375,0.5407,0.4826,0.578,40.3748,7.8674,35.3333
0.7273,0.0391,0.1649,-0.0875,0.8336,-0.04,-0.3762,0.5418,0.4818,0.5769,40.3748,7.8674,35.3333
0.6311,0.0685,0.1672,-0.0875,0.8198,-0.0431,-0.3773,0.5428,0.4811,0.5757,40.3748,7.8674,35.3333
0.4759,0.11,0.1762,-0.0875,0.8155,-0.0431,-0.3785,0.5438,0.4804,0.5746,40.3748,7.8674,35.3333
0.3685,0.0668,0.1705,-0.0854,0.8198,-0.04,-0.3796,0.5449,0.4798,0.5735,38.9771,6.4697,35.3333
0.3389,0.0455,0.1803,-0.0875,0.8251,-0.0389,-0.3808,0.5458,0.4791,0.5723,38.9771,6.4697,35.3333
0.3746,0.0492,0.2172,-0.0886,0.8262,-0.041,-0.3819,0.5469,0.4784,0.5711,38.9771,6.4697,35.3333
0.4055,0.0772,0.1935,-0.0896,0.8209,-0.0421,-0.3831,0.5479,0.4777,0.5699,38.9771,6.4697,35.3333
0.4402,0.0873,0.1378,-0.0907,0.8102,-0.0474,-0.3842,0.5489,0.477,0.5688,41.0721,7.1686,36.0123
0.3962,0.1179,0.2027,-0.0886,0.8049,-0.0495,-0.3854,0.5499,0.4763,0.5677,41.0721,7.1686,36.0123
0.3292,0.1043,0.2164,-0.0886,0.8028,-0.0538,-0.3865,0.5509,0.4756,0.5665,41.0721,7.1686,36.0123
0.2371,0.1284,0.2301,-0.0854,0.8049,-0.0581,-0.3876,0.5519,0.4749,0.5654,41.0721,7.1686,36.0123
0.198,0.0987,0.263,-0.0822,0.807,-0.057,-0.3887,0.5528,0.4742,0.5643,39.6759,7.8674,37.3718
0.171,0.1169,0.2341,-0.0822,0.807,-0.057,-0.3898,0.5538,0.4734,0.5632,39.6759,7.8674,37.3718
0.0767,0.107,0.2535,-0.0769,0.8177,-0.0549,-0.3909,0.5548,0.4727,0.5621,39.6759,7.8674,37.3718
0.1152,0.0946,0.2913,-0.0715,0.8262,-0.0506,-0.392,0.5558,0.4719,0.561,39.6759,7.8674,37.3718
0.1242,0.0704,0.3101,-0.0694,0.8304,-0.0485,-0.3931,0.5568,0.4712,0.5598,38.9771,7.1686,37.3718
0.1771,0.0424,0.2711,-0.0683,0.8336,-0.0463,-0.3943,0.5578,0.4704,0.5587,38.9771,7.1686,37.3718
0.2565,0.0388,0.2593,-0.0673,0.8358,-0.0463,-0.3954,0.5588,0.4696,0.5575,38.9771,7.1686,37.3718
0.2107,0.0607,0.2357,-0.0683,0.8379,-0.0421,-0.3965,0.5599,0.4689,0.5563,38.9771,7.1686,37.3718
0.1742,0.0611,0.3298,-0.0673,0.84,-0.0368,-0.3976,0.5609,0.4681,0.5551,37.5809,7.8674,38.0524
0.1759,0.0179,0.3483,-0.0609,0.8496,-0.0304,-0.3987,0.562,0.4673,0.554,37.5809,7.8674,38.0524
0.2575,0.0406,0.2832,-0.0588,0.856,-0.024,-0.3998,0.563,0.4665,0.5528,37.5809,7.8674,38.0524
0.3532,0.0397,0.2371,-0.0577,0.8486,-0.0176,-0.4009,0.5641,0.4657,0.5516,37.5809,7.8674,38.0524
0.4,0.0735,0.2597,-0.0566,0.839,-0.0144,-0.4019,0.5651,0.4649,0.5504,38.2782,9.2636,38.0524
0.4008,0.0798,0.2414,-0.0545,0.8336,-0.0101,-0.4028,0.5663,0.464,0.5493,38.2782,9.2636,38.0524
0.4071,0.1107,0.2857,-0.047,0.8326,-0.008,-0.4038,0.5674,0.4632,0.5481,38.2782,9.2636,38.0524
0.3781,0.1127,0.2809,-0.0417,0.8262,-0.0059,-0.4048,0.5685,0.4625,0.5469,38.2782,9.2636,38.0524
0.3698,0.1445,0.223,-0.0385,0.823,-0.0048,-0.4058,0.5696,0.4617,0.5457,37.5809,9.2636,39.4104
0.2719,0.1378,0.2176,-0.0343,0.8251,-0.0027,-0.4066,0.5708,0.4608,0.5446,37.5809,9.2636,39.4104
0.2458,0.1927,0.2994,-0.0247,0.8326,-0.0037,-0.4075,0.5718,0.46,0.5434,37.5809,9.2636,39.4104
0.2098,0.2496,0.294,-0.0151,0.8422,-0.0069,-0.4085,0.5729,0.4592,0.5422,37.5809,9.2636,39.4104
0.2197,0.3014,0.2602,-0.0055,0.8443,-0.0101,-0.4094,0.5741,0.4584,0.541,36.1832,7.8674,41.4505
0.1455,0.3417,0.2459,0.0041,0.8486,-0.0154,-0.4103,0.5752,0.4575,0.5399,36.1832,7.8674,41.4505
0.022,0.351,0.2891,0.0179,0.8624,-0.0197,-0.4112,0.5764,0.4566,0.5387,36.1832,7.8674,41.4505
-0.0687,0.3811,0.3381,0.0329,0.8848,-0.0186,-0.4121,0.5776,0.4557,0.5375,36.1832,7.8674,41.4505
0.0103,0.3323,0.3563,0.0488,0.9029,-0.0165,-0.4131,0.5788,0.4548,0.5363,34.787,7.8674,40.0909
0.1407,0.3145,0.3638,0.0627,0.9093,-0.0176,-0.4139,0.5801,0.4537,0.5351,34.787,7.8674,40.0909
0.2725,0.3033,0.3444,0.0744,0.9071,-0.0154,-0.4148,0.5814,0.4527,0.5339,34.787,7.8674,40.0909
0.383,0.2727,0.3499,0.0861,0.9008,-0.0154,-0.4157,0.5827,0.4517,0.5327,34.787,7.8674,40.0909
0.4519,0.2808,0.3279,0.0957,0.8954,-0.0165,-0.4165,0.584,0.4506,0.5315,34.787,8.5663,40.0909
0.4658,0.3057,0.2984,0.1096,0.8869,-0.0186,-0.4172,0.5854,0.4494,0.5304,34.787,8.5663,40.0909
0.4728,0.3188,0.3158,0.1245,0.8837,-0.0261,-0.418,0.5867,0.4483,0.5292,34.787,8.5663,40.0909
0.4911,0.3255,0.2744,0.1404,0.8837,-0.0357,-0.4188,0.588,0.4472,0.5281,34.787,8.5663,40.0909
0.5488,0.288,0.3186,0.1511,0.8794,-0.0453,-0.4196,0.5893,0.4461,0.527,34.787,7.1686,41.4505
0.6646,0.2895,0.2979,0.166,0.8731,-0.0559,-0.4204,0.5906,0.4449,0.5259,34.787,7.1686,41.4505
0.6517,0.2686,0.2221,0.1767,0.8603,-0.0687,-0.4212,0.5919,0.4437,0.5249,34.787,7.1686,41.4505
0.5901,0.177,0.1595,0.1831,0.8464,-0.0794,-0.4219,0.5931,0.4424,0.5239,34.787,7.1686,41.4505
0.4592,0.1081,0.1623,0.1895,0.8358,-0.0868,-0.4227,0.5944,0.4412,0.5229,31.2943,7.8674,42.8101
0.4162,0.0617,0.1282,0.1937,0.8326,-0.089,-0.4235,0.5956,0.4399,0.5219,31.2943,7.8674,42.8101
0.4257,-0.005,0.1429,0.1948,0.8283,-0.0911,-0.4243,0.5968,0.4386,0.521,31.2943,7.8674,42.8101
0.4385,-0.0414,0.1026,0.1926,0.823,-0.089,-0.4251,0.598,0.4373,0.5201,31.2943,7.8674,42.8101
0.4607,-0.0814,0.1495,0.1862,0.8219,-0.09,-0.4258,0.5992,0.436,0.5191,33.3893,7.8674,42.8101
0.5949,-0.1332,0.1502,0.182,0.8166,-0.0857,-0.4266,0.6004,0.4348,0.5182,33.3893,7.8674,42.8101
0.6834,-0.1257,0.1042,0.1767,0.8081,-0.0815,-0.4274,0.6015,0.4335,0.5173,33.3893,7.8674,42.8101
0.7944,-0.148,0.0859,0.1681,0.7932,-0.0815,-0.4282,0.6027,0.4323,0.5163,33.3893,7.8674,42.8101
0.8469,-0.1421,0.0505,0.1617,0.7729,-0.0826,-0.429,0.6038,0.431,0.5154,29.8981,9.2636,44.8486
0.8283,-0.1549,0.0332,0.1554,0.7484,-0.0868,-0.4297,0.6049,0.4298,0.5145,29.8981,9.2636,44.8486
0.7405,-0.156,-0.0075,0.1511,0.726,-0.0911,-0.4305,0.6059,0.4286,0.5136,29.8981,9.2636,44.8486
0.5772,-0.1415,0.0476,0.1436,0.709,-0.0953,-0.4312,0.6069,0.4275,0.5128,29.8981,9.2636,44.8486
0.4725,-0.2149,0.0391,0.1394,0.7005,-0.0964,-0.4319,0.6079,0.4264,0.512,31.9931,8.5663,42.1295
0.3549,-0.2451,0.0482,0.134,0.7015,-0.0975,-0.4326,0.6089,0.4252,0.5112,31.9931,8.5663,42.1295
0.3124,-0.2471,0.0535,0.1234,0.7037,-0.0985,-0.4334,0.6098,0.4241,0.5104,31.9931,8.5663,42.1295
0.2941,-0.282,-0.0027,0.1138,0.7047,-0.0985,-0.4342,0.6107,0.423,0.5095,31.9931,8.5663,42.1295
0.3283,-0.3184,-0.0016,0.1042,0.7037,-0.0985,-0.4349,0.6116,0.4219,0.5087,29.8981,9.2636,43.4891
0.3192,-0.2919,0.0005,0.0787,0.6973,-0.1017,-0.4357,0.6125,0.4208,0.5079,29.8981,9.2636,43.4891
0.2928,-0.323,0.0517,0.0669,0.6984,-0.1007,-0.4365,0.6134,0.4197,0.507,29.8981,9.2636,43.4891
0.2416,-0.3289,0.08,0.0563,0.6994,-0.1007,-0.4374,0.6142,0.4187,0.5061,29.8981,9.2636,43.4891
0.2972,-0.3241,0.0787,0.0435,0.6973,-0.0975,-0.4382,0.615,0.4177,0.5052,30.5954,9.2636,44.8486
0.3782,-0.376,0.1123,0.0286,0.6973,-0.0932,-0.439,0.6158,0.4167,0.5043,30.5954,9.2636,44.8486
0.4976,-0.3462,0.0908,0.0147,0.6845,-0.09,-0.4399,0.6166,0.4158,0.5034,30.5954,9.2636,44.8486
0.5657,-0.3661,0.0611,0.002,0.6653,-0.0868,-0.4408,0.6173,0.4149,0.5025,30.5954,9.2636,44.8486
0.6548,-0.3454,0.0581,-0.0087,0.6494,-0.0857,-0.4417,0.618,0.414,0.5015,28.5004,10.6613,45.5276
0.6228,-0.3111,0.0199,-0.0193,0.6323,-0.0815,-0.4424,0.6188,0.413,0.5007,28.5004,10.6613,45.5276
0.533,-0.3136,0.0547,-0.0289,0.6185,-0.0836,-0.4432,0.6195,0.4123,0.4998,28.5004,10.6613,45.5276
0.3811,-0.2739,0.0331,-0.0332,0.6142,-0.0815,-0.4441,0.6201,0.4115,0.4989,28.5004,10.6613,45.5276
0.2411,-0.269,0.0924,-0.0385,0.6206,-0.0751,-0.4449,0.6208,0.4107,0.498,28.5004,10.6613,44.8486
0.2074,-0.2604,0.1474,-0.046,0.6249,-0.073,-0.4456,0.6215,0.4098,0.4972,28.5004,10.6613,44.8486
0.2789,-0.245,0.1334,-0.0524,0.6238,-0.073,-0.4464,0.6221,0.4091,0.4962,28.5004,10.6613,44.8486
0.3601,-0.1999,0.1219,-0.0577,0.6174,-0.0794,-0.4473,0.6227,0.4084,0.4953,28.5004,10.6613,44.8486
0.4509,-0.1601,0.0905,-0.0641,0.6057,-0.0836,-0.4481,0.6233,0.4077,0.4943,29.1992,7.8674,44.8486
0.4651,-0.1146,0.1115,-0.0705,0.5961,-0.09,-0.449,0.6239,0.4071,0.4934,29.1992,7.8674,44.8486
0.3402,-0.1136,0.1372,-0.0726,0.5918,-0.0975,-0.4499,0.6244,0.4064,0.4925,29.1992,7.8674,44.8486
0.2492,-0.0972,0.1617,-0.0715,0.5929,-0.1007,-0.4508,0.625,0.4057,0.4916,29.1992,7.8674,44.8486
0.1916,-0.1081,0.2023,-0.0715,0.5982,-0.0996,-0.4516,0.6255,0.405,0.4907,26.4053,9.2636,46.8872
0.1566,-0.11,0.1553,-0.0705,0.6003,-0.0996,-0.4525,0.626,0.4043,0.4898,26.4053,9.2636,46.8872
0.1154,-0.0887,0.1747,-0.0715,0.6067,-0.0943,-0.4533,0.6266,0.4037,0.4888,26.4053,9.2636,46.8872
0.0457,-0.1591,0.2052,-0.0726,0.6131,-0.0879,-0.4542,0.6271,0.403,0.4879,26.4053,9.2636,46.8872
0.0585,-0.1495,0.2212,-0.0737,0.6195,-0.0836,-0.455,0.6277,0.4023,0.487,27.803,8.5663,47.5677
0.1363,-0.2209,0.1945,-0.0758,0.6206,-0.0751,-0.4559,0.6282,0.4016,0.486,27.803,8.5663,47.5677
0.2005,-0.1641,0.2248,-0.0779,0.6195,-0.0655,-0.4568,0.6288,0.401,0.485,27.803,8.5663,47.5677
0.3062,-0.2045,0.1771,-0.0843,0.6121,-0.0602,-0.4576,0.6293,0.4003,0.484,27.803,8.5663,47.5677
0.4121,-0.1423,0.1925,-0.0843,0.6025,-0.0581,-0.4585,0.6299,0.3996,0.483,25.0092,8.5663,45.5276
0.4525,-0.1191,0.1691,-0.0822,0.5908,-0.0559,-0.4593,0.6304,0.399,0.482,25.0092,8.5663,45.5276
0.4262,-0.0261,0.1697,-0.0811,0.5801,-0.0559,-0.4601,0.631,0.3984,0.4811,25.0092,8.5663,45.5276
0.3666,0.0087,0.2255,-0.0769,0.5758,-0.0559,-0.4609,0.6316,0.3978,0.4801,25.0092,8.5663,45.5276
0.3094,0.0123,0.1894,-0.0694,0.5769,-0.0527,-0.4616,0.6321,0.3972,0.4792,25.7065,7.8674,46.8872
0.3218,0.031,0.2467,-0.0598,0.5769,-0.0506,-0.4624,0.6326,0.3966,0.4782,25.7065,7.8674,46.8872
0.4396,0.0507,0.1758,-0.0545,0.5695,-0.0506,-0.4631,0.6332,0.396,0.4773,25.7065,7.8674,46.8872
0.5075,0.0531,0.146,-0.0492,0.5567,-0.0495,-0.4645,0.6343,0.3948,0.4755,25.7065,7.8674,46.8872
0.4933,0.0586,0.145,-0.0438,0.5428,-0.0474,-0.4645,0.6343,0.3948,0.4755,24.3103,9.2636,48.2468
0.4227,0.038,0.1709,-0.0385,0.5354,-0.0421,-0.4651,0.6349,0.3941,0.4746,24.3103,9.2636,48.2468
0.3329,0.0296,0.1825,-0.0343,0.5332,-0.041,-0.4658,0.6354,0.3935,0.4738,24.3103,9.2636,48.2468
0.2976,0.0428,0.2073,-0.0289,0.5332,-0.0336,-0.4664,0.636,0.3929,0.4729,24.3103,9.2636,48.2468
0.3088,0.0141,0.1999,-0.0247,0.5311,-0.0261,-0.467,0.6366,0.3923,0.4721,25.7065,9.2636,47.5677
0.3526,0.0352,0.1459,-0.0215,0.5237,-0.024,-0.4675,0.6372,0.3916,0.4713,25.7065,9.2636,47.5677
0.4363,0.0797,0.2065,-0.0183,0.5151,-0.025,-0.468,0.6378,0.391,0.4704,25.7065,9.2636,47.5677
0.4613,0.0799,0.17,-0.0151,0.5045,-0.024,-0.4686,0.6383,0.3904,0.4696,25.7065,9.2636,47.5677
0.4631,0.0568,0.1467,-0.0098,0.4959,-0.024,-0.4691,0.6389,0.3898,0.4688,25.0092,7.8674,48.9273
0.4798,0.0769,0.1549,-0.0076,0.4885,-0.0261,-0.4697,0.6394,0.3893,0.468,25.0092,7.8674,48.9273
0.4997,0.0529,0.1152,-0.0023,0.4842,-0.0261,-0.4703,0.6399,0.3887,0.4672,25.0092,7.8674,48.9273
0.466,0.072,0.1577,0.003,0.4736,-0.0261,-0.4708,0.6405,0.3881,0.4664,25.0092,7.8674,48.9273
0.4763,0.0575,0.1379,0.0083,0.4661,-0.0282,-0.4712,0.641,0.3875,0.4657,23.6115,9.2636,49.6063
0.5146,0.0729,0.1489,0.0126,0.4608,-0.0282,-0.4717,0.6416,0.3869,0.465,23.6115,9.2636,49.6063
0.5004,0.0635,0.1283,0.0126,0.4608,-0.0282,-0.4722,0.6421,0.3863,0.4643,23.6115,9.2636,49.6063
0.4857,0.0189,0.1146,0.0126,0.4523,-0.0272,-0.4726,0.6426,0.3857,0.4636,23.6115,9.2636,49.6063
0.3603,0.0126,0.1079,0.0169,0.4384,-0.0261,-0.4731,0.6431,0.3851,0.4629,23.6115,8.5663,48.2468
0.2537,0.0182,0.1574,0.0169,0.4384,-0.0261,-0.4735,0.6436,0.3845,0.4623,23.6115,8.5663,48.2468
0.1484,-0.0067,0.1573,0.0254,0.4469,-0.0154,-0.4739,0.6441,0.384,0.4616,23.6115,8.5663,48.2468
0.2126,0.0128,0.1656,0.0254,0.4469,-0.0154,-0.4744,0.6446,0.3834,0.4609,23.6115,8.5663,48.2468
0.3606,0.0241,0.1609,0.0329,0.448,-0.0091,-0.4748,0.6452,0.3828,0.4602,22.2153,9.9625,48.9273
0.405,0.1009,0.1774,0.0329,0.448,-0.0091,-0.4751,0.6458,0.3821,0.4596,22.2153,9.9625,48.9273
0.4812,0.1123,0.1487,0.0414,0.4342,-0.0101,-0.4754,0.6463,0.3815,0.459,22.2153,9.9625,48.9273
0.4362,0.1359,0.1813,0.0467,0.4224,-0.0154,-0.4758,0.6469,0.3809,0.4584,22.2153,9.9625,48.9273
0.3751,0.1607,0.2153,0.0701,0.4129,-0.024,-0.4761,0.6474,0.3803,0.4578,22.9126,9.9625,49.6063
0.3399,0.1464,0.254,0.0787,0.4129,-0.0282,-0.4766,0.6485,0.379,0.4567,22.9126,9.9625,49.6063
0.3907,0.1237,0.188,0.0787,0.4129,-0.0282,-0.4766,0.6485,0.379,0.4567,22.9126,9.9625,49.6063
0.4125,0.0986,0.1905,0.084,0.4107,-0.0304,-0.477,0.649,0.3783,0.4562,22.9126,9.9625,49.6063
0.4384,0.0747,0.1494,0.0861,0.4022,-0.0346,-0.4773,0.6496,0.3777,0.4557,22.2153,9.9625,50.2869
0.4254,0.0195,0.1196,0.0861,0.382,-0.0431,-0.4775,0.6501,0.377,0.4552,22.2153,9.9625,50.2869
0.3332,-0.0032,0.1797,0.084,0.3788,-0.0474,-0.4779,0.6506,0.3763,0.4547,22.2153,9.9625,50.2869
0.2716,-0.0548,0.1856,0.0818,0.3756,-0.0485,-0.4782,0.651,0.3757,0.4543,22.2153,9.9625,50.2869
0.2078,-0.0454,0.2053,0.0787,0.3745,-0.0485,-0.4785,0.6515,0.375,0.4538,22.2153,7.8674,50.2869
0.2083,-0.0925,0.1668,0.0755,0.3734,-0.0474,-0.479,0.6518,0.3745,0.4533,22.2153,7.8674,50.2869
0.2151,-0.0441,0.1814,0.0755,0.3734,-0.0474,-0.4794,0.6522,0.3739,0.4528,22.2153,7.8674,50.2869
0.1384,-0.1112,0.1493,0.0701,0.3766,-0.0431,-0.4797,0.6527,0.3732,0.4523,22.2153,7.8674,50.2869
0.0976,-0.1548,0.1472,0.0638,0.3756,-0.0389,-0.4801,0.6531,0.3726,0.4518,22.2153,10.6613,49.6063
0.03,-0.1339,0.1232,0.0574,0.3798,-0.0346,-0.4802,0.6536,0.3719,0.4514,22.2153,10.6613,49.6063
0.0236,-0.1313,0.1419,0.0574,0.3798,-0.0346,-0.4806,0.6541,0.3713,0.4509,22.2153,10.6613,49.6063
0.0699,-0.1227,0.175,0.0499,0.3894,-0.0304,-0.481,0.6545,0.3707,0.4504,22.2153,10.6613,49.6063
0.1721,-0.0856,0.1848,0.035,0.4011,-0.0261,-0.4813,0.6549,0.3702,0.4498,20.8176,9.9625,49.6063
0.2376,-0.0641,0.2074,0.035,0.4011,-0.0261,-0.4816,0.6554,0.3695,0.4493,20.8176,9.9625,49.6063
0.3496,-0.0212,0.235,0.0275,0.4011,-0.0282,-0.482,0.6559,0.369,0.4487,20.8176,9.9625,49.6063
0.4623,-0.031,0.1962,0.0222,0.3958,-0.0314,-0.4824,0.6563,0.3684,0.4481,20.8176,9.9625,49.6063
0.4775,0.0256,0.1911,0.0158,0.3788,-0.041,-0.4828,0.6567,0.3679,0.4475,21.5164,9.2636,48.9273
0.4215,-0.0271,0.2274,0.0158,0.3788,-0.041,-0.4832,0.6571,0.3673,0.447,21.5164,9.2636,48.9273
0.3792,0.0271,0.2218,0.0147,0.366,-0.0485,-0.4836,0.6575,0.3668,0.4465,21.5164,9.2636,48.9273
0.3285,-0.0345,0.2783,0.0158,0.3532,-0.0559,-0.484,0.6578,0.3663,0.4459,21.5164,9.2636,48.9273
0.3038,-0.0708,0.2204,0.0147,0.3489,-0.057,-0.4844,0.6582,0.3658,0.4454,19.4214,11.3602,50.2869
0.3474,-0.1007,0.2385,0.0147,0.3489,-0.057,-0.4846,0.6586,0.3652,0.445,19.4214,11.3602,50.2869
0.368,-0.1213,0.2013,0.0137,0.3436,-0.0581,-0.485,0.6589,0.3647,0.4445,19.4214,11.3602,50.2869
0.3576,-0.1081,0.1957,0.0062,0.3287,-0.0538,-0.4854,0.6592,0.3642,0.4441,19.4214,11.3602,50.2869
0.3743,-0.1385,0.2477,0.0009,0.3149,-0.0517,-0.4858,0.6595,0.3637,0.4436,19.4214,9.9625,50.9659
0.3185,-0.1338,0.2728,0.0009,0.3149,-0.0517,-0.4861,0.6598,0.3632,0.4431,19.4214,9.9625,50.9659
0.3319,-0.1125,0.236,-0.0108,0.2999,-0.0431,-0.4865,0.6601,0.3628,0.4427,19.4214,9.9625,50.9659
0.3537,-0.0515,0.2313,-0.0108,0.2999,-0.0431,-0.4869,0.6604,0.3624,0.4422,19.4214,9.9625,50.9659
0.3624,-0.0714,0.2375,-0.0183,0.2861,-0.0368,-0.4872,0.6606,0.362,0.4418,20.8176,8.5663,51.6449
0.3136,-0.0819,0.2435,-0.0183,0.2861,-0.0368,-0.4876,0.6608,0.3617,0.4412,20.8176,8.5663,51.6449
0.2294,-0.0803,0.2599,-0.0204,0.2808,-0.0336,-0.488,0.661,0.3614,0.4408,20.8176,8.5663,51.6449
0.158,-0.0576,0.2947,-0.0225,0.2754,-0.0314,-0.4883,0.6613,0.3611,0.4403,20.8176,8.5663,51.6449
0.1129,-0.0747,0.2634,-0.0279,0.2797,-0.0186,-0.4886,0.6615,0.3608,0.4399,20.1202,9.9625,49.6063
0.143,-0.0745,0.2537,-0.0279,0.2797,-0.0186,-0.4889,0.6618,0.3604,0.4395,20.1202,9.9625,49.6063
0.1547,-0.0939,0.2222,-0.0311,0.2872,-0.0091,-0.4892,0.6621,0.3601,0.439,20.1202,9.9625,49.6063
0.1771,-0.081,0.2363,-0.0364,0.2893,-0.0037,-0.4895,0.6623,0.3598,0.4385,20.1202,9.9625,49.6063
0.2081,-0.0454,0.2139,-0.046,0.2893,0.0027,-0.4898,0.6626,0.3595,0.438,19.4214,8.5663,50.2869
0.1966,-0.0709,0.2341,-0.046,0.2893,0.0027,-0.4902,0.6628,0.3593,0.4374,19.4214,8.5663,50.2869
0.1588,-0.0535,0.2384,-0.047,0.2925,0.008,-0.4905,0.6631,0.359,0.4369,19.4214,8.5663,50.2869
0.1126,-0.0634,0.2803,-0.047,0.2936,0.0112,-0.4908,0.6634,0.3587,0.4363,19.4214,8.5663,50.2869
0.0847,-0.0469,0.2345,-0.047,0.2936,0.0112,-0.4911,0.6636,0.3585,0.4358,18.7225,9.9625,52.3254
0.0795,-0.0393,0.2317,-0.047,0.2967,0.0144,-0.4913,0.6639,0.3582,0.4353,18.7225,9.9625,52.3254
0.0792,-0.0735,0.2128,-0.046,0.2999,0.0197,-0.4916,0.6642,0.3579,0.4347,18.7225,9.9625,52.3254
0.0843,-0.0803,0.2415,-0.0481,0.3042,0.0261,-0.4919,0.6645,0.3577,0.4341,18.7225,9.9625,52.3254
0.1305,-0.0465,0.2314,-0.047,0.3042,0.0282,-0.4922,0.6648,0.3574,0.4336,19.4214,8.5663,49.6063
0.1659,-0.0393,0.1899,-0.0502,0.3031,0.0325,-0.4925,0.6651,0.3572,0.433,19.4214,8.5663,49.6063
0.1815,-0.0062,0.2015,-0.0502,0.3031,0.0325,-0.4928,0.6655,0.3569,0.4324,19.4214,8.5663,49.6063
0.1675,-0.0353,0.1583,-0.0481,0.301,0.0336,-0.493,0.6658,0.3567,0.4318,19.4214,8.5663,49.6063
0.1342,0.0055,0.1922,-0.046,0.2967,0.0368,-0.4936,0.6664,0.3562,0.4306,18.0237,8.5663,50.2869
0.109,-0.0143,0.2002,-0.0406,0.2946,0.041,-0.4936,0.6664,0.3562,0.4306,18.0237,8.5663,50.2869
0.096,0.0012,0.2286,-0.0406,0.2946,0.041,-0.4938,0.6667,0.356,0.43,18.0237,8.5663,50.2869
0.0782,0.055,0.2098,-0.0321,0.2978,0.0485,-0.4943,0.6674,0.3555,0.4289,18.0237,8.5663,50.2869
0.1153,0.0371,0.2208,-0.0321,0.2978,0.0485,-0.4943,0.6674,0.3555,0.4289,18.0237,10.6613,50.9659
0.2064,0.0461,0.1974,-0.0289,0.3021,0.0495,-0.4943,0.6679,0.3551,0.4284,18.0237,10.6613,50.9659
0.2567,0.0242,0.1851,-0.0215,0.2946,0.0485,-0.4945,0.6682,0.3548,0.4278,18.0237,10.6613,50.9659
0.2563,-0.0236,0.1445,-0.0215,0.2946,0.0485,-0.4947,0.6686,0.3546,0.4273,18.0237,10.6613,50.9659
0.2087,-0.0258,0.1556,-0.0172,0.2872,0.0527,-0.4949,0.6689,0.3543,0.4267,19.4214,9.9625,53.685
0.0939,-0.0306,0.1297,-0.0172,0.2872,0.0527,-0.495,0.6693,0.354,0.4262,19.4214,9.9625,53.685
0.0125,-0.0149,0.1971,-0.0161,0.2904,0.0581,-0.4952,0.6697,0.3537,0.4256,19.4214,9.9625,53.685
0.0125,-0.0499,0.1741,-0.0108,0.2957,0.0634,-0.4954,0.6701,0.3534,0.4251,19.4214,9.9625,53.685
0.0697,0.0018,0.1463,-0.0108,0.3031,0.0687,-0.4955,0.6705,0.3532,0.4245,17.3264,11.3602,50.9659
0.2394,0.0146,0.1698,-0.0098,0.3053,0.0719,-0.4954,0.6711,0.3527,0.4241,17.3264,11.3602,50.9659
0.2918,0.0091,0.1506,-0.0098,0.3053,0.0719,-0.4956,0.6715,0.3524,0.4235,17.3264,11.3602,50.9659
0.2703,0.0143,0.1143,-0.0087,0.2999,0.0698,-0.4957,0.6719,0.3522,0.4229,17.3264,11.3602,50.9659
0.2139,0.0529,0.2056,-0.0087,0.2978,0.0687,-0.4959,0.6723,0.3519,0.4223,17.3264,9.2636,51.6449
0.1683,0.0496,0.1813,0.0009,0.301,0.0613,-0.496,0.6727,0.3516,0.4218,17.3264,9.2636,51.6449
