Timestamp,Acce X,Acce Y,Acce Z,Gyro X,Gyro Y,Gyro Z,Quat x,Quat y,Quat z,Quat w,Mag X,MagY,Mag Z
165100655,0.1244,0.0546,-0.0499,-0.0449,0.1178,0.0218,-0.2899,0.4445,0.5419,0.6517,48.0576,4.3747,18.3411
165100660,0.1225,0.0709,0.0018,-0.0417,0.1146,0.0229,-0.2901,0.4447,0.5419,0.6515,47.3587,5.0735,18.3411
165100665,0.1542,0.0911,-0.0057,-0.0375,0.1125,0.0176,-0.2903,0.4448,0.542,0.6512,47.3587,5.0735,18.3411
165100670,0.1333,0.1058,-0.0236,-0.0343,0.1114,0.0176,-0.2904,0.445,0.542,0.651,47.3587,5.0735,18.3411
165100675,0.1031,0.1152,-0.0181,-0.0311,0.1114,0.0165,-0.2906,0.4452,0.542,0.6509,47.3587,5.0735,18.3411
165100680,0.096,0.1176,0.0046,-0.0311,0.1114,0.0165,-0.2907,0.4453,0.542,0.6507,47.3587,6.4697,19.0201
165100685,0.1131,0.1121,0.0125,-0.0215,0.1039,0.0176,-0.2908,0.4455,0.5419,0.6506,47.3587,6.4697,19.0201
165100690,0.063,0.1086,-0.0071,-0.0161,0.1018,0.0176,-0.2909,0.4457,0.5419,0.6505,47.3587,6.4697,19.0201
165100695,0.0447,0.1128,0.0272,-0.0161,0.1018,0.0176,-0.291,0.4459,0.5419,0.6503,47.3587,6.4697,19.0201
165100700,0.0277,0.0907,-0.0048,-0.0098,0.0975,0.0197,-0.291,0.4461,0.5418,0.6502,48.0576,5.0735,18.3411
165100705,0.002,0.0736,-0.0117,-0.0055,0.1018,0.0208,-0.2912,0.4462,0.5419,0.65,48.0576,5.0735,18.3411
165100710,-0.0338,0.0788,0.029,-0.0012,0.1018,0.0229,-0.2913,0.4464,0.5418,0.6498,48.0576,5.0735,18.3411
165100715,-0.0783,0.0773,-0.0069,0.002,0.1018,0.024,-0.2913,0.4466,0.5418,0.6497,48.0576,5.0735,18.3411
165100720,-0.1523,0.1033,0.02,0.0052,0.1061,0.024,-0.2914,0.4469,0.5417,0.6495,48.0576,7.1686,18.3411
165100725,-0.146,0.0633,0.0358,0.0094,0.1125,0.0218,-0.2914,0.4472,0.5415,0.6495,48.0576,7.1686,18.3411
165100730,-0.1638,0.0721,0.0306,0.0137,0.1252,0.0218,-0.2915,0.4474,0.5415,0.6494,48.0576,7.1686,18.3411
165100735,-0.1415,0.0727,0.0622,0.0169,0.1338,0.0186,-0.2916,0.4477,0.5414,0.6492,48.0576,7.1686,18.3411
165100740,-0.1369,0.0368,0.0879,0.0179,0.1359,0.0154,-0.2917,0.4479,0.5413,0.649,47.3587,5.7724,18.3411
165100745,-0.1686,0.0206,0.0958,0.0201,0.1402,0.0122,-0.2918,0.4482,0.5412,0.6489,47.3587,5.7724,18.3411
165100750,-0.1922,0.019,0.1209,0.0179,0.1465,0.0101,-0.292,0.4485,0.5411,0.6487,47.3587,5.7724,18.3411
165100755,-0.2084,-0.0049,0.1186,0.0179,0.1519,0.0101,-0.2921,0.4487,0.541,0.6486,47.3587,5.7724,18.3411
165100760,-0.2439,-0.0379,0.1352,0.019,0.1604,0.0133,-0.2923,0.449,0.5409,0.6484,47.3587,2.9785,19.0201
165100765,-0.2792,-0.0584,0.1381,0.0169,0.1742,0.0176,-0.2927,0.4491,0.5411,0.648,47.3587,2.9785,19.0201
165100770,-0.2495,-0.0621,0.1284,0.0147,0.1849,0.0208,-0.293,0.4494,0.541,0.6477,47.3587,2.9785,19.0201
165100775,-0.246,-0.0823,0.1137,0.0126,0.1934,0.024,-0.2932,0.4497,0.5408,0.6475,47.3587,2.9785,19.0201
165100780,-0.2735,-0.0692,0.1424,0.0083,0.2019,0.0229,-0.2935,0.45,0.5407,0.6473,45.961,5.0735,19.7006
165100785,-0.3253,-0.0434,0.1432,0.0052,0.2094,0.0229,-0.2938,0.4503,0.5407,0.6469,45.961,5.0735,19.7006
165100790,-0.4536,-0.0183,0.1513,0.0041,0.219,0.0218,-0.2941,0.4507,0.5406,0.6467,45.961,5.0735,19.7006
165100795,-0.589,-0.0446,0.2118,0.0009,0.2382,0.0197,-0.2944,0.451,0.5404,0.6464,45.961,5.0735,19.7006
165100800,-0.6791,-0.0528,0.2629,-0.0034,0.269,0.0176,-0.2947,0.4514,0.5403,0.6461,47.3587,4.3747,19.7006
165100805,-0.6725,-0.0453,0.303,-0.0076,0.3021,0.0144,-0.2953,0.4518,0.5403,0.6456,47.3587,4.3747,19.7006
165100810,-0.6573,-0.0242,0.2889,-0.0108,0.3298,0.0112,-0.2957,0.4523,0.5401,0.6452,47.3587,4.3747,19.7006
165100815,-0.6062,-0.0134,0.3096,-0.014,0.3543,0.008,-0.2962,0.4528,0.5399,0.6448,47.3587,4.3747,19.7006
165100820,-0.5961,0.0246,0.3292,-0.0193,0.3788,-0.0005,-0.2967,0.4533,0.5397,0.6444,47.3587,5.7724,19.0201
165100825,-0.6435,0.0037,0.3012,-0.0236,0.399,-0.0101,-0.2972,0.4539,0.5394,0.644,47.3587,5.7724,19.0201
165100830,-0.6831,0.015,0.3755,-0.0257,0.4256,-0.0154,-0.2978,0.4545,0.5391,0.6435,47.3587,5.7724,19.0201
165100835,-0.7072,0.0121,0.4291,-0.0225,0.4555,-0.0186,-0.2985,0.4551,0.5388,0.643,47.3587,5.7724,19.0201
165100840,-0.6302,-0.005,0.454,-0.0193,0.4896,-0.0218,-0.2992,0.4557,0.5385,0.6425,46.6599,5.0735,19.7006
165100845,-0.5396,-0.0524,0.4081,-0.0204,0.5162,-0.0197,-0.3,0.4564,0.5382,0.642,46.6599,5.0735,19.7006
165100850,-0.4294,-0.0573,0.3869,-0.0204,0.5364,-0.0197,-0.3007,0.4571,0.5378,0.6414,46.6599,5.0735,19.7006
165100855,-0.3832,-0.085,0.3134,-0.0236,0.546,-0.0144,-0.3015,0.4579,0.5374,0.6408,46.6599,5.0735,19.7006
165100860,-0.3542,-0.0917,0.3637,-0.0268,0.5567,-0.0059,-0.3023,0.4587,0.537,0.6402,46.6599,5.0735,21.0602
165100865,-0.3366,-0.1026,0.4212,-0.0279,0.5748,0.0027,-0.3032,0.4594,0.5367,0.6395,46.6599,5.0735,21.0602
165100870,-0.3255,-0.0824,0.4086,-0.0268,0.5897,0.0101,-0.3041,0.4602,0.5364,0.6388,46.6599,5.0735,21.0602
165100875,-0.2658,-0.0439,0.4201,-0.0257,0.6046,0.0186,-0.3049,0.4611,0.536,0.6381,46.6599,5.0735,21.0602
165100880,-0.1875,-0.0333,0.3755,-0.0225,0.6216,0.0229,-0.3057,0.462,0.5356,0.6374,47.3587,7.1686,21.7392
165100885,-0.1264,-0.0339,0.3934,-0.0183,0.6334,0.024,-0.3065,0.4629,0.5351,0.6367,47.3587,7.1686,21.7392
165100890,-0.0346,-0.0079,0.3784,-0.0204,0.644,0.0218,-0.3073,0.4639,0.5347,0.636,47.3587,7.1686,21.7392
165100895,0.0107,-0.0427,0.3377,-0.0236,0.6504,0.0176,-0.3081,0.4648,0.5343,0.6352,47.3587,7.1686,21.7392
165100900,0.031,-0.0784,0.3333,-0.0236,0.6515,0.0133,-0.309,0.4658,0.5339,0.6344,45.961,5.0735,21.7392
165100905,0.041,-0.0723,0.2978,-0.0268,0.6589,0.0101,-0.31,0.4667,0.5336,0.6336,45.961,5.0735,21.7392
165100910,0.0768,-0.0723,0.2789,-0.0311,0.6675,0.008,-0.3109,0.4676,0.5332,0.6328,45.961,5.0735,21.7392
165100915,0.1194,-0.0819,0.2536,-0.0353,0.6728,0.0037,-0.3118,0.4686,0.5327,0.632,45.961,5.0735,21.7392
165100920,0.1508,-0.1418,0.1943,-0.0385,0.6738,0.0016,-0.3127,0.4696,0.5323,0.6312,45.2637,5.0735,22.4182
165100925,0.1471,-0.0907,0.162,-0.046,0.6707,-0.0027,-0.3138,0.4705,0.5319,0.6303,45.2637,5.0735,22.4182
165100930,0.0656,-0.0702,0.1278,-0.0534,0.6717,-0.0048,-0.3147,0.4714,0.5315,0.6295,45.2637,5.0735,22.4182
165100935,-0.0599,-0.0549,0.1663,-0.0588,0.6771,-0.0048,-0.3157,0.4724,0.531,0.6287,45.2637,5.0735,22.4182
165100940,-0.1626,-0.076,0.2487,-0.062,0.6877,-0.0027,-0.3167,0.4733,0.5305,0.6278,45.2637,5.7724,23.0988
165100945,-0.2374,-0.0774,0.2511,-0.0641,0.709,-0.0005,-0.3178,0.4743,0.5301,0.627,45.2637,5.7724,23.0988
165100950,-0.1812,-0.0629,0.2092,-0.0641,0.7293,0.0037,-0.3188,0.4753,0.5296,0.6261,45.2637,5.7724,23.0988
165100955,-0.1365,-0.0315,0.1715,-0.0662,0.7431,0.0037,-0.3199,0.4763,0.5291,0.6252,45.2637,5.7724,23.0988
165100960,-0.0651,-0.0374,0.1966,-0.0694,0.7548,0.0016,-0.321,0.4773,0.5286,0.6242,47.3587,6.4697,24.4583
165100965,-0.0414,-0.0413,0.1971,-0.0726,0.7644,-0.0005,-0.322,0.4784,0.528,0.6233,47.3587,6.4697,24.4583
165100970,-0.0185,-0.015,0.2199,-0.0737,0.7719,-0.0016,-0.3232,0.4795,0.5275,0.6224,47.3587,6.4697,24.4583
165100975,0.044,-0.0011,0.2481,-0.0737,0.7782,-0.0016,-0.3243,0.4806,0.527,0.6214,47.3587,6.4697,24.4583
165100980,0.0783,-0.0216,0.1891,-0.0779,0.7814,-0.0048,-0.3254,0.4816,0.5265,0.6204,45.961,5.7724,25.8179
165100985,0.0529,-0.0504,0.2132,-0.079,0.7857,-0.0091,-0.3266,0.4827,0.526,0.6194,45.961,5.7724,25.8179
165100990,0.007,-0.043,0.2006,-0.0779,0.7921,-0.0112,-0.3278,0.4838,0.5254,0.6184,45.961,5.7724,25.8179
165100995,-0.0603,-0.0531,0.197,-0.0769,0.8006,-0.008,-0.3289,0.4848,0.5249,0.6174,45.961,5.7724,25.8179
165101000,-0.1149,-0.0602,0.1977,-0.0822,0.8145,-0.0101,-0.3301,0.486,0.5243,0.6164,43.866,5.7724,25.8179
165101005,-0.1795,-0.0449,0.2198,-0.0833,0.8272,-0.0133,-0.3313,0.4871,0.5238,0.6154,43.866,5.7724,25.8179
165101010,-0.1192,-0.0839,0.2394,-0.0854,0.8443,-0.0165,-0.3326,0.4882,0.5232,0.6143,43.866,5.7724,25.8179
165101015,-0.0839,-0.0925,0.2572,-0.0992,0.8709,-0.0272,-0.3338,0.4893,0.5226,0.6132,43.866,5.7724,25.8179
165101020,-0.0381,-0.0822,0.2056,-0.1056,0.8784,-0.0282,-0.3352,0.4904,0.5219,0.6121,44.5648,4.3747,27.1774
165101025,0.0085,-0.0498,0.2036,-0.1099,0.8858,-0.0304,-0.3367,0.4915,0.5215,0.6109,44.5648,4.3747,27.1774
165101030,-0.0035,-0.0634,0.2273,-0.1184,0.8933,-0.0346,-0.338,0.4926,0.5208,0.6097,44.5648,4.3747,27.1774
165101035,-0.1661,-0.0317,0.2545,-0.1216,0.9061,-0.0325,-0.3394,0.4938,0.5202,0.6086,44.5648,4.3747,27.1774
165101040,-0.2746,-0.0264,0.3043,-0.1205,0.9285,-0.0282,-0.3408,0.4949,0.5195,0.6074,43.1686,4.3747,27.8564
165101045,-0.4134,-0.0319,0.3631,-0.1216,0.9572,-0.0261,-0.3424,0.4961,0.519,0.6061,43.1686,4.3747,27.8564
165101050,-0.4684,-0.0168,0.415,-0.1195,0.9902,-0.0272,-0.3438,0.4973,0.5183,0.6048,43.1686,4.3747,27.8564
165101055,-0.4123,-0.0105,0.4642,-0.1205,1.0179,-0.0261,-0.3453,0.4986,0.5176,0.6035,43.1686,4.3747,27.8564
165101060,-0.3314,0.0076,0.4587,-0.1248,1.0392,-0.0293,-0.3469,0.4999,0.5169,0.6022,43.866,5.0735,29.216
165101065,-0.2074,0.0187,0.4942,-0.1269,1.0542,-0.0357,-0.3485,0.5011,0.5162,0.6008,43.866,5.0735,29.216
